UTIL.LOG.EVENT|EVENT|DATE|TIME|USER|MSG|ID|CMD|URI|RETCD|SUBR|TTY|USERNO|PATH|WHO|SENTENCE|HOST|IP|PLATFORM|START|STOP|ELAPSED|PROCESS|FILE|THREAD|CREATE.DATE|ID
20210206-104346626-208239a66ce04|EXECUTE|20210206|10:43:46.78843|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104346626-208239a66ce04|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104346626-208239a66ce04
20210206-104346626-8a3845665e284|EXECUTE|20210206|10:43:46.78844|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104346626-8a3845665e284|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104346626-8a3845665e284
20210206-104347627-a695e2c80bcc4|EXECUTE|20210206|10:43:47.78845|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104347627-a695e2c80bcc4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104347627-a695e2c80bcc4
20210206-104347627-e1f4a7a15be04|EXECUTE|20210206|10:43:47.78846|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104347627-e1f4a7a15be04|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104347627-e1f4a7a15be04
20210206-104348628-6e5029fe419a4|EXECUTE|20210206|10:43:48.78848|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104348628-6e5029fe419a4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104348628-6e5029fe419a4
20210206-104348628-6eb49b74ac434|EXECUTE|20210206|10:43:48.78847|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104348628-6eb49b74ac434|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104348628-6eb49b74ac434
20210206-104349629-991807ab50c94|EXECUTE|20210206|10:43:49.78849|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104349629-991807ab50c94|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104349629-991807ab50c94
20210206-104350630-47c6489c45754|EXECUTE|20210206|10:43:50.78851|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104350630-47c6489c45754|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104350630-47c6489c45754
20210206-104350630-66979c390db84|EXECUTE|20210206|10:43:50.78850|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104350630-66979c390db84|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104350630-66979c390db84
20210206-104351631-f7aed1e5d2dc4|EXECUTE|20210206|10:43:51.78852|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104351631-f7aed1e5d2dc4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104351631-f7aed1e5d2dc4
20210206-104352632-474cf5e3dcc74|EXECUTE|20210206|10:43:52.78853|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104352632-474cf5e3dcc74|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104352632-474cf5e3dcc74
20210206-104352632-c669d2c6321e4|EXECUTE|20210206|10:43:52.78854|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104352632-c669d2c6321e4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104352632-c669d2c6321e4
20210206-104353633-89d02d4db8984|EXECUTE|20210206|10:43:53.78856|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104353633-89d02d4db8984|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104353633-89d02d4db8984
20210206-104353633-a00cd8fee5354|EXECUTE|20210206|10:43:53.78855|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104353633-a00cd8fee5354|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104353633-a00cd8fee5354
20210206-104354634-4e5c4af4b7bf4|EXECUTE|20210206|10:43:54.78858|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104354634-4e5c4af4b7bf4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104354634-4e5c4af4b7bf4
20210206-104354634-b54e385240724|EXECUTE|20210206|10:43:54.78857|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104354634-b54e385240724|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104354634-b54e385240724
20210206-104355635-7539f09776e64|EXECUTE|20210206|10:43:55.78860|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104355635-7539f09776e64|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104355635-7539f09776e64
20210206-104355635-a69fe59af13b4|EXECUTE|20210206|10:43:55.78859|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104355635-a69fe59af13b4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104355635-a69fe59af13b4
20210206-104356636-78b6058e8f154|EXECUTE|20210206|10:43:56.78861|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104356636-78b6058e8f154|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104356636-78b6058e8f154
20210206-104356636-af2ef4e8689e4|EXECUTE|20210206|10:43:56.78862|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104356636-af2ef4e8689e4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104356636-af2ef4e8689e4
20210206-104357637-3d1416e659714|EXECUTE|20210206|10:43:57.78863|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104357637-3d1416e659714|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104357637-3d1416e659714
20210206-104357637-ecac895856384|EXECUTE|20210206|10:43:57.78864|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104357637-ecac895856384|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104357637-ecac895856384
20210206-104358638-1bd96f4941024|EXECUTE|20210206|10:43:58.78865|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104358638-1bd96f4941024|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104358638-1bd96f4941024
20210206-104358638-78a855f4a01a4|EXECUTE|20210206|10:43:58.78866|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104358638-78a855f4a01a4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104358638-78a855f4a01a4
20210206-104359639-754f19f104be4|EXECUTE|20210206|10:43:59.78867|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104359639-754f19f104be4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104359639-754f19f104be4
20210206-104359639-bbc9f10a627b4|EXECUTE|20210206|10:43:59.78868|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104359639-bbc9f10a627b4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104359639-bbc9f10a627b4
20210206-104400640-c38f4fe1b3b34|EXECUTE|20210206|10:44:00.78869|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104400640-c38f4fe1b3b34|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104400640-c38f4fe1b3b34
20210206-104401641-2453a6b441e64|EXECUTE|20210206|10:44:01.78871|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104401641-2453a6b441e64|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104401641-2453a6b441e64
20210206-104401641-688de90dd2ea4|EXECUTE|20210206|10:44:01.78870|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104401641-688de90dd2ea4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104401641-688de90dd2ea4
20210206-104402642-de75e47db3c34|EXECUTE|20210206|10:44:02.78873|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104402642-de75e47db3c34|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104402642-de75e47db3c34
20210206-104402642-e0da122a9be34|EXECUTE|20210206|10:44:02.78872|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104402642-e0da122a9be34|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104402642-e0da122a9be34
20210206-104403643-5b5353b0ef4b4|EXECUTE|20210206|10:44:03.78874|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104403643-5b5353b0ef4b4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104403643-5b5353b0ef4b4
20210206-104403643-92edf9ea17c04|EXECUTE|20210206|10:44:03.78875|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104403643-92edf9ea17c04|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104403643-92edf9ea17c04
20210206-104404644-6e74cb4796e04|EXECUTE|20210206|10:44:04.78876|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104404644-6e74cb4796e04|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104404644-6e74cb4796e04
20210206-104404644-f674928b5bed4|EXECUTE|20210206|10:44:04.78877|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104404644-f674928b5bed4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104404644-f674928b5bed4
20210206-104405645-adb55d2703c14|EXECUTE|20210206|10:44:05.78878|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104405645-adb55d2703c14|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104405645-adb55d2703c14
20210206-104406646-2891997ae4894|EXECUTE|20210206|10:44:06.78880|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104406646-2891997ae4894|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104406646-2891997ae4894
20210206-104406646-5969fd7675ae4|EXECUTE|20210206|10:44:06.78879|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104406646-5969fd7675ae4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104406646-5969fd7675ae4
20210206-104407647-54e5c932ceff4|EXECUTE|20210206|10:44:07.78882|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104407647-54e5c932ceff4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104407647-54e5c932ceff4
20210206-104407647-a083d4e911584|EXECUTE|20210206|10:44:07.78881|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104407647-a083d4e911584|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104407647-a083d4e911584
20210206-104408648-05111bdf4aa64|EXECUTE|20210206|10:44:08.78884|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104408648-05111bdf4aa64|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104408648-05111bdf4aa64
20210206-104408648-47a4c46909384|EXECUTE|20210206|10:44:08.78883|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104408648-47a4c46909384|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104408648-47a4c46909384
20210206-104409649-0d935dfe01a94|EXECUTE|20210206|10:44:09.78886|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104409649-0d935dfe01a94|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104409649-0d935dfe01a94
20210206-104409649-bf0e2a7728534|EXECUTE|20210206|10:44:09.78885|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104409649-bf0e2a7728534|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104409649-bf0e2a7728534
20210206-104410650-02216f52c5344|EXECUTE|20210206|10:44:10.78888|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104410650-02216f52c5344|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104410650-02216f52c5344
20210206-104410650-552cedee20664|EXECUTE|20210206|10:44:10.78887|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104410650-552cedee20664|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104410650-552cedee20664
20210206-104411651-532de42294364|EXECUTE|20210206|10:44:11.78890|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104411651-532de42294364|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104411651-532de42294364
20210206-104411651-918c20bfa87f4|EXECUTE|20210206|10:44:11.78889|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104411651-918c20bfa87f4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104411651-918c20bfa87f4
20210206-104412652-3b538a8a34154|EXECUTE|20210206|10:44:12.78891|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104412652-3b538a8a34154|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104412652-3b538a8a34154
20210206-104412652-c72686fe435b4|EXECUTE|20210206|10:44:12.78892|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104412652-c72686fe435b4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104412652-c72686fe435b4
20210206-104413653-1226abae9de14|EXECUTE|20210206|10:44:13.78894|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104413653-1226abae9de14|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104413653-1226abae9de14
20210206-104413653-84b11c9d751e4|EXECUTE|20210206|10:44:13.78893|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104413653-84b11c9d751e4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104413653-84b11c9d751e4
20210206-104414654-09dac339857b4|EXECUTE|20210206|10:44:14.78896|root|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"|20210206-104414654-09dac339857b4|"SELECT UTIL.WCT.RECV WITH @ID UNLIKE "".keep"" TO 2"||0|U_OS.EXECUTE|/dev/ttys002|2|/Users/matttownsend/Development/qm/dev|DEV|W_SERVICE.DO|mercury.local|192.168.0.100|Mac||||U_OS.EXECUTE||W_SERVICE.DO|20210206|20210206-104414654-09dac339857b4
